Timestamp (s),Raw Value,Voltage (V)
1e-06,13552,1.7
0.004202,13552,1.7
0.008374,13568,1.7
0.012472,13552,1.7
0.016637,13568,1.7
0.02073,13568,1.69
0.024886,13568,1.7
0.028976,13552,1.7
0.033102,13568,1.7
0.03725,13568,1.7
0.041349,13568,1.69
0.045426,13520,1.69
0.049409,13536,1.69
0.053423,13552,1.7
0.057403,13568,1.7
0.061422,13552,1.7
0.065404,13568,1.69
0.069386,13552,1.69
0.073404,13552,1.69
0.077382,13536,1.69
0.081393,13568,1.69
0.085379,13552,1.69
0.089387,13552,1.69
0.093494,13536,1.7
0.097509,13568,1.7
0.10149,13568,1.7
0.105504,13568,1.7
0.109483,13552,1.7
0.1135,13552,1.7
0.117472,13552,1.7
0.121485,13552,1.7
0.125464,13552,1.69
0.129477,13552,1.69
0.133455,13552,1.69
0.137468,13552,1.69
0.141442,13552,1.69
0.145454,13552,1.7
0.149434,13552,1.7
0.153447,13568,1.7
0.157424,13568,1.7
0.161405,13552,1.7
0.165418,13568,1.7
0.169397,13552,1.69
0.17341,13552,1.69
0.177389,13552,1.7
0.181402,13552,1.69
0.185375,13552,1.7
0.189392,13568,1.7
0.193369,13552,1.7
0.197381,13568,1.69
0.201358,13552,1.69
0.205371,13552,1.7
0.20936,13552,1.7
0.213426,13552,1.7
0.218856,13584,1.7
0.222889,13568,1.7
0.226871,13568,1.7
0.230882,13568,1.7
0.234853,13552,1.7
0.238868,13568,1.7
0.242838,13568,1.7
0.246849,13552,1.7
0.250827,13568,1.7
0.254839,13552,1.7
0.258811,13552,1.69
0.2628,13552,1.69
0.266813,13552,1.69
0.270791,13552,1.7
0.274812,13568,1.7
0.27879,13568,1.7
0.282796,13568,1.7
0.286782,13568,1.7
0.290798,13584,1.7
0.294783,13552,1.7
0.298796,13568,1.7
0.302783,13568,1.69
0.306764,13552,1.69
0.310779,13552,1.69
0.314777,13552,1.7
0.3188,13568,1.7
0.322778,13568,1.7
0.326791,13584,1.7
0.33076,13584,1.7
0.334774,13568,1.7
0.338754,13568,1.7
0.342884,13568,1.7
0.34686,13568,1.7
0.350871,13552,1.69
0.354848,13552,1.7
0.358861,13568,1.7
0.362839,13552,1.69
0.36685,13552,1.69
0.370827,13568,1.7
0.374839,13568,1.7
0.378812,13568,1.7
0.38283,13568,1.7
0.386808,13568,1.7
0.390826,13552,1.7
0.394806,13568,1.7
0.398796,13552,1.7
0.402812,13552,1.7
0.406793,13552,1.7
0.410811,13552,1.69
0.414792,13552,1.7
0.418774,13552,1.69
0.422789,13568,1.7
0.426774,13568,1.7
0.430786,13568,1.7
0.434765,13584,1.7
0.438779,13584,1.7
0.442753,13568,1.7
0.446765,13584,1.7
0.450742,13568,1.7
0.454755,13568,1.7
0.458742,13552,1.7
0.462755,13552,1.7
0.466849,13568,1.7
0.47086,13568,1.7
0.474838,13568,1.7
0.47885,13568,1.7
0.482827,13568,1.7
0.486807,13584,1.7
0.490823,13584,1.7
0.4948,13568,1.7
0.498812,13568,1.7
0.502792,13552,1.69
0.506811,13568,1.7
0.510787,13568,1.69
0.5148,13568,1.7
0.518784,13568,1.69
0.522799,13568,1.69
0.526785,13552,1.7
0.5308,13568,1.7
0.534782,13568,1.7
0.538795,13584,1.7
0.54278,13568,1.7
0.546788,13584,1.7
0.550772,13584,1.7
0.55478,13584,1.7
0.558754,13568,1.7
0.562768,13568,1.7
0.566746,13568,1.7
0.570754,13568,1.7
0.574734,13552,1.7
0.578748,13552,1.7
0.582721,13552,1.7
0.586734,13568,1.7
0.590835,13568,1.7
0.594846,13568,1.7
0.598824,13552,1.7
0.602839,13568,1.7
0.606819,13568,1.7
0.610831,13552,1.7
0.614808,13568,1.7
0.618825,13552,1.7
0.622802,13552,1.7
0.626814,13568,1.7
0.630789,13568,1.7
0.634796,13568,1.7
0.638782,13568,1.7
0.642795,13584,1.7
0.646778,13568,1.7
0.650791,13568,1.7
0.654769,13584,1.7
0.658783,13568,1.7
0.662763,13568,1.7
0.666769,13584,1.7
0.670746,13552,1.7
0.674725,13568,1.69
0.678741,13568,1.7
0.682721,13568,1.7
0.686733,13568,1.7
0.690712,13552,1.7
0.694723,13552,1.7
0.698702,13568,1.7
0.702714,13584,1.7
0.706691,13584,1.7
0.710703,13600,1.7
0.714808,13568,1.7
0.718827,13584,1.7
0.7228,13568,1.7
0.726817,13568,1.7
0.730794,13568,1.7
0.734811,13568,1.69
0.738794,13568,1.7
0.74281,13584,1.7
0.746789,13600,1.7
0.750805,13584,1.7
0.754782,13584,1.7
0.758794,13584,1.7
0.762779,13568,1.7
0.766792,13568,1.7
0.77077,13568,1.7
0.774783,13568,1.7
0.77876,13552,1.7
0.782773,13568,1.7
0.786752,13568,1.7
0.790731,13552,1.7
0.794737,13568,1.7
0.798714,13568,1.7
0.802727,13568,1.7
0.806705,13568,1.7
0.810712,13600,1.7
0.814686,13584,1.7
0.818696,13584,1.7
0.822674,13584,1.7
0.826681,13568,1.7
0.83066,13568,1.7
0.83464,13568,1.7
0.83877,13568,1.7
0.842747,13568,1.7
0.846758,13568,1.7
0.850734,13584,1.7
0.854746,13584,1.7
0.858724,13600,1.7
0.862736,13584,1.7
0.866712,13568,1.7
0.870724,13568,1.7
0.874701,13568,1.7
0.878712,13568,1.7
0.882679,13568,1.7
0.886691,13568,1.69
0.890663,13568,1.7
0.894675,13568,1.7
0.898655,13568,1.7
0.902636,13552,1.7
0.906653,13568,1.7
0.910632,13568,1.7
0.91464,13568,1.7
0.918619,13568,1.7
0.922626,13584,1.7
0.9266,13600,1.7
0.930607,13600,1.7
0.934587,13584,1.7
0.938599,13584,1.7
0.942578,13584,1.7
0.94657,13568,1.7
0.950587,13568,1.7
0.954567,13568,1.7
0.958581,13568,1.7
0.962683,13584,1.7
0.966695,13600,1.7
0.970672,13584,1.7
0.974684,13584,1.7
0.978661,13584,1.7
0.982673,13584,1.7
0.986646,13568,1.7
0.990657,13568,1.7
0.99463,13568,1.7
0.998642,13568,1.7
1.002616,13568,1.7
1.006628,13568,1.7
1.010608,13568,1.7
1.01462,13568,1.7
1.018596,13568,1.7
1.022609,13552,1.7
1.026587,13584,1.7
1.030599,13584,1.7
1.034573,13600,1.7
1.038584,13584,1.7
1.042561,13584,1.7
1.046571,13584,1.7
1.050548,13584,1.7
1.054558,13568,1.7
1.05853,13584,1.7
1.062542,13568,1.7
1.06652,13584,1.7
1.070533,13568,1.7
1.074507,13568,1.7
1.078518,13584,1.7
1.082495,13584,1.7
1.086594,13584,1.7
1.090612,13584,1.7
1.094587,13584,1.7
1.098598,13584,1.7
1.10261,13568,1.7
1.106631,13568,1.7
1.11061,13568,1.7
1.114622,13568,1.7
1.118597,13568,1.7
1.122631,13568,1.7
1.126611,13584,1.7
1.130589,13584,1.7
1.134602,13600,1.7
1.138581,13600,1.7
1.142592,13584,1.7
1.146572,13584,1.7
1.150583,13584,1.7
1.154561,13568,1.7
1.158574,13568,1.7
1.162551,13568,1.7
1.166564,13568,1.7
1.170544,13568,1.7
1.174522,13568,1.7
1.178535,13568,1.7
1.182513,13584,1.7
1.186521,13584,1.7
1.190497,13600,1.7
1.194504,13600,1.7
1.198481,13616,1.7
1.202495,13584,1.7
1.206473,13584,1.7
1.210606,13584,1.7
1.214622,13584,1.7
1.218632,13584,1.7
1.222604,13568,1.7
1.226616,13584,1.7
1.230629,13584,1.7
1.234645,13600,1.7
1.238623,13600,1.7
1.242635,13584,1.7
1.246617,13568,1.7
1.250625,13584,1.7
1.254603,13568,1.7
1.258616,13568,1.7
1.262592,13568,1.7
1.266599,13584,1.7
1.270571,13568,1.7
1.274582,13568,1.69
1.278561,13568,1.7
1.282567,13584,1.7
1.286545,13568,1.7
1.290524,13584,1.7
1.29454,13600,1.7
1.298519,13600,1.7
1.30253,13600,1.7
1.306504,13600,1.7
1.310517,13584,1.7
1.314486,13584,1.7
1.318499,13584,1.7
1.322475,13568,1.7
1.326485,13584,1.7
1.330499,13584,1.7
1.334613,13568,1.7
1.338626,13600,1.7
1.342605,13600,1.7
1.346617,13584,1.7
1.350597,13600,1.7
1.35461,13584,1.7
1.358584,13584,1.7
1.362601,13584,1.7
1.366583,13584,1.7
1.370599,13584,1.7
1.374581,13568,1.7
1.378589,13568,1.7
1.382565,13568,1.7
1.386573,13568,1.7
1.390552,13584,1.7
1.394565,13600,1.7
1.398544,13600,1.7
1.40252,13600,1.7
1.406534,13600,1.7
1.410512,13584,1.7
1.414525,13584,1.7
1.418503,13600,1.7
1.422516,13584,1.7
1.426494,13584,1.7
1.430506,13584,1.7
1.434485,13584,1.7
1.438497,13568,1.7
1.442483,13568,1.7
1.446463,13568,1.7
1.45048,13568,1.7
1.454458,13584,1.7
1.458591,13584,1.7
1.46257,13568,1.7
1.466583,13584,1.7
1.470558,13568,1.7
1.474566,13584,1.7
1.478544,13568,1.7
1.482557,13568,1.7
1.486538,13568,1.7
1.490518,13584,1.7
1.494533,13584,1.7
1.498511,13584,1.7
1.502527,13600,1.7
1.506501,13600,1.7
1.510517,13584,1.7
1.514487,13584,1.7
1.518501,13600,1.7
1.522483,13584,1.7
1.526499,13584,1.7
1.530481,13584,1.7
1.534463,13584,1.7
1.538477,13584,1.7
1.542456,13568,1.7
1.546463,13584,1.7
1.550442,13568,1.7
1.554454,13568,1.7
1.558435,13584,1.7
1.562447,13584,1.7
1.566427,13600,1.7
1.570435,13600,1.7
1.574414,13584,1.7
1.578422,13600,1.7
1.582519,13552,1.7
1.58653,13600,1.7
1.590511,13568,1.7
1.594525,13568,1.7
1.598507,13584,1.7
1.60249,13584,1.7
1.606511,13600,1.7
1.610491,13600,1.7
1.614504,13600,1.7
1.618483,13584,1.7
1.622496,13568,1.7
1.62647,13568,1.7
1.630482,13568,1.7
1.634457,13568,1.7
1.638471,13568,1.7
1.642453,13568,1.7
1.646465,13568,1.7
1.650443,13568,1.7
1.654456,13568,1.7
1.658433,13568,1.7
1.662446,13568,1.7
1.666419,13568,1.7
1.670399,13568,1.7
1.674412,13584,1.7
1.678392,13584,1.7
1.682414,13584,1.7
1.686392,13584,1.7
1.690409,13584,1.7
1.694382,13568,1.7
1.698399,13568,1.7
1.702388,13584,1.7
1.706556,13568,1.7
1.710534,13584,1.7
1.714514,13584,1.7
1.718527,13600,1.7
1.722506,13584,1.7
1.726519,13584,1.7
1.730496,13568,1.7
1.734509,13568,1.7
1.73849,13568,1.69
1.742503,13568,1.7
1.746482,13552,1.7
1.750494,13552,1.69
1.754469,13552,1.7
1.758481,13536,1.69
1.762459,13568,1.69
1.766472,13552,1.69
1.770456,13552,1.69
1.77447,13504,1.69
1.778445,13472,1.68
1.782426,13440,1.68
1.786443,13360,1.67
1.790423,13296,1.66
1.794439,13184,1.64
1.798419,13072,1.63
1.802434,12960,1.61
1.806408,12800,1.59
1.810416,12704,1.58
1.814394,12544,1.56
1.818411,12416,1.55
1.822391,12320,1.53
1.826375,12192,1.52
1.830517,12064,1.5
1.834495,11904,1.48
1.838509,11776,1.47
1.842486,11648,1.45
1.846499,11536,1.44
1.850479,11424,1.42
1.854491,11296,1.4
1.858469,11168,1.39
1.862482,11024,1.37
1.866458,10896,1.36
1.870466,10784,1.34
1.874445,10656,1.33
1.878458,10544,1.31
1.882433,10448,1.3
1.886448,10336,1.28
1.890429,10208,1.27
1.894411,10096,1.25
1.898427,9984,1.24
1.902411,9872,1.23
1.906426,9776,1.22
1.910407,9664,1.2
1.914388,9584,1.19
1.918411,9504,1.18
1.922392,9392,1.17
1.926412,9296,1.16
1.930389,9232,1.15
1.934407,9152,1.14
1.938385,9056,1.13
1.942403,8992,1.12
1.946392,8896,1.11
1.950411,8832,1.1
1.954512,8768,1.09
1.958492,8688,1.09
1.962505,8656,1.08
1.966484,8592,1.07
1.970491,8512,1.06
1.97447,8464,1.06
1.978483,8416,1.05
1.982465,8352,1.04
1.986478,8288,1.03
1.990457,8240,1.02
1.99447,8176,1.02
1.998449,8128,1.01
2.00246,8064,1.01
2.006434,8016,1.0
2.010452,7952,0.99
2.014431,7904,0.99
2.018438,7856,0.98
2.022418,7808,0.97
2.026426,7760,0.97
2.030401,7712,0.96
2.034413,7680,0.96
2.038394,7648,0.95
2.042409,7616,0.95
2.04639,7568,0.94
2.050404,7536,0.94
2.054384,7488,0.94
2.058402,7456,0.93
2.062382,7440,0.93
2.0664,7408,0.93
2.070378,7392,0.92
2.074392,7344,0.92
2.078493,7328,0.92
2.082506,7312,0.91
2.086486,7280,0.91
2.090498,7264,0.9
2.094478,7232,0.9
2.098486,7200,0.9
2.102463,7168,0.89
2.106476,7120,0.89
2.110455,7104,0.89
2.1145,7088,0.88
2.11848,7056,0.88
2.122489,7056,0.88
2.126464,7024,0.88
2.130513,7008,0.88
2.134493,6992,0.88
2.138507,6992,0.87
2.142487,6992,0.87
2.146504,6992,0.87
2.15048,6976,0.87
2.154494,6976,0.87
2.158472,6960,0.87
2.162484,6976,0.87
2.166463,6960,0.87
2.170471,6976,0.87
2.174445,6960,0.87
2.178459,6960,0.87
2.182438,6960,0.87
2.186446,6976,0.87
2.190426,6976,0.87
2.194439,6992,0.87
2.198413,6976,0.87
2.202554,6992,0.87
2.206533,6976,0.87
2.210545,6976,0.87
2.214524,6976,0.87
2.21853,6976,0.87
2.222503,6976,0.87
2.226513,6976,0.87
2.230526,6992,0.87
2.234537,6976,0.87
2.238517,6976,0.88
2.24253,6976,0.87
2.246505,6992,0.87
2.250517,6976,0.87
2.254495,6976,0.87
2.258507,6976,0.87
2.262487,6976,0.87
2.266499,6960,0.87
2.270473,6976,0.87
2.274486,6960,0.87
2.278465,6976,0.87
2.282473,6976,0.87
2.286453,6976,0.87
2.290462,6976,0.87
2.294438,6976,0.87
2.298452,6992,0.87
2.302429,6976,0.87
2.306442,6976,0.87
2.310421,6976,0.87
2.314433,6960,0.87
2.318406,6960,0.87
2.322423,6976,0.87
2.326526,6976,0.87
2.330543,6976,0.87
2.334522,6992,0.87
2.338533,6976,0.87
2.342507,6992,0.87
2.346519,7008,0.87
2.350496,6976,0.87
2.354509,6976,0.87
2.358485,6992,0.87
2.362493,6976,0.87
2.366466,6976,0.87
2.37048,6976,0.87
2.374461,6976,0.87
2.378476,6976,0.87
2.382455,6976,0.87
2.386433,6976,0.87
2.390449,6976,0.87
2.39443,6976,0.87
2.398444,6992,0.87
2.402422,6992,0.87
2.406435,6976,0.87
2.41041,6976,0.87
2.414423,6992,0.87
2.418401,6976,0.87
2.422415,6976,0.87
2.426388,6976,0.87
2.430413,6976,0.87
2.434387,6976,0.87
2.438405,6976,0.87
2.442391,6976,0.87
2.44641,6976,0.87
2.45052,6976,0.87
2.4545,6976,0.87
2.458511,6992,0.87
2.462489,6976,0.87
2.466502,6976,0.87
2.470481,6976,0.87
2.474474,6976,0.87
2.47851,6976,0.87
2.482489,6976,0.87
2.486501,6976,0.87
2.490479,6976,0.87
2.49449,6976,0.87
2.498496,6992,0.87
2.502511,6992,0.87
2.506489,6992,0.87
2.510502,6992,0.87
2.514481,6992,0.87
2.518496,6992,0.87
2.522476,6992,0.87
2.526461,7008,0.87
2.530478,6992,0.87
2.534459,6992,0.87
2.538474,6992,0.87
2.542451,6992,0.87
2.546465,6992,0.87
2.550447,7008,0.88
2.554462,7040,0.88
2.558442,7056,0.89
2.562455,7120,0.89
2.566434,7168,0.9
2.570417,7216,0.91
2.574563,7296,0.92
2.578541,7360,0.92
2.582554,7440,0.94
2.586532,7520,0.94
2.590545,7600,0.95
2.594517,7680,0.96
2.59855,7760,0.98
2.60253,7856,0.99
2.606545,7952,1.0
2.610528,8048,1.01
2.614509,8128,1.02
2.618523,8224,1.03
2.622503,8304,1.04
2.626517,8400,1.06
2.630494,8480,1.07
2.634469,8576,1.08
2.638483,8656,1.09
2.642457,8752,1.1
2.646472,8848,1.11
2.650454,8960,1.13
2.654465,9056,1.14
2.65844,9152,1.15
2.662417,9264,1.17
2.66643,9392,1.18
2.67041,9504,1.19
2.674418,9600,1.21
2.678399,9712,1.22
2.682408,9840,1.24
2.686382,9984,1.26
2.690401,10112,1.27
2.694382,10256,1.29
2.698517,10368,1.31
2.702495,10512,1.32
2.706508,10640,1.34
2.710482,10768,1.35
2.71449,10896,1.37
2.718469,10976,1.38
2.722483,11120,1.4
2.726464,11216,1.41
2.730478,11328,1.42
2.734453,11424,1.43
2.73846,11520,1.45
2.74244,11632,1.46
2.746452,11712,1.47
2.750432,11808,1.49
2.754441,11904,1.49
2.758424,12000,1.51
2.762435,12128,1.52
2.766417,12208,1.53
2.770426,12320,1.55
2.774407,12416,1.56
2.778422,12512,1.57
2.782395,12608,1.58
2.786408,12720,1.6
2.790387,12816,1.61
2.794406,12960,1.63
2.798385,13072,1.64
2.802403,13200,1.66
2.806377,13296,1.67
2.8104,13408,1.68
2.814382,13520,1.7
2.818401,13632,1.71
2.822502,13744,1.73
2.826477,13888,1.74
2.830494,14000,1.76
2.834472,14112,1.77
2.838483,14224,1.79
2.842456,14352,1.8
2.846468,14464,1.82
2.850443,14592,1.83
2.854453,14720,1.85
2.858428,14848,1.87
2.862441,14992,1.88
2.866414,15152,1.9
2.870427,15280,1.92
2.874396,15424,1.94
2.878409,15552,1.95
2.88239,15680,1.97
2.88641,15824,1.98
2.890393,15920,2.0
2.894413,16064,2.02
2.898384,16192,2.03
2.902403,16352,2.05
2.906383,16464,2.06
2.910403,16608,2.08
2.914384,16736,2.1
2.918371,16880,2.12
2.922387,17040,2.14
2.926371,17184,2.16
2.930388,17376,2.18
2.934374,17520,2.2
2.938401,17680,2.22
2.942382,17840,2.24
2.946477,18016,2.26
2.950494,18176,2.28
2.954469,18304,2.3
2.958481,18464,2.32
2.962459,18640,2.34
2.966473,18800,2.36
2.970451,18928,2.38
2.974464,19072,2.4
2.978442,19216,2.41
2.982453,19360,2.43
2.986432,19472,2.45
2.990413,19616,2.46
2.994426,19760,2.48
2.998406,19888,2.5
3.002414,20032,2.51
3.006394,20160,2.53
3.010413,20352,2.56
3.014388,20528,2.58
3.0184,20736,2.6
3.022381,20896,2.63
3.026399,21184,2.67
3.03038,21472,2.71
3.034396,21792,2.75
3.038377,22176,2.8
3.042394,22768,2.91
3.046379,24048,3.13
3.050398,25696,3.27
3.054379,26400,3.33
3.058391,26800,3.38
3.062371,28144,3.62
3.066378,29600,3.92
3.070487,32752,4.09
3.074496,32752,4.09
3.078475,32752,4.09
3.082483,32752,3.75
3.086461,30352,3.81
3.090472,30528,3.84
3.09445,30752,3.86
3.098462,30976,3.89
3.102439,31216,3.91
3.10642,31296,3.92
3.110434,31408,3.93
3.114406,31440,3.93
3.118419,31488,3.94
3.122398,31568,3.95
3.12641,31584,3.95
3.13039,31632,3.96
3.13441,31696,3.97
3.13839,31712,3.97
3.142411,31728,3.97
3.146384,31744,3.97
3.15037,31744,3.97
3.154391,31760,3.97
3.158376,31760,3.97
3.162394,31792,3.97
3.166378,31808,3.98
3.17039,31840,3.98
3.174372,31840,3.98
3.178389,31840,3.98
3.182372,31888,3.99
3.186389,31936,3.99
3.190372,31920,3.99
3.194547,31936,3.99
3.198522,31936,3.99
3.202536,31920,3.99
3.206513,31904,3.99
3.210525,31904,3.99
3.214505,31888,3.99
3.218491,31904,3.99
3.222504,31936,3.99
3.226485,31888,3.99
3.230498,31856,3.98
3.234476,31776,3.97
3.23849,31680,3.96
3.242463,31568,3.94
3.246476,31504,3.93
3.250455,31360,3.91
3.254467,31232,3.89
3.258445,31072,3.87
3.262457,30864,3.85
3.266426,30672,3.82
3.270441,30432,3.79
3.274414,30224,3.77
3.278428,29984,3.74
3.282405,29792,3.71
3.286418,29536,3.68
3.290388,29280,3.64
3.29441,28976,3.61
3.298391,28704,3.57
3.302411,28432,3.54
3.306389,28128,3.5
3.310374,27840,3.47
3.314396,27552,3.43
3.318501,27280,3.39
3.322513,27008,3.36
3.326492,26688,3.33
3.330501,26448,3.29
3.334479,26208,3.26
3.338493,25952,3.23
3.342472,25680,3.19
3.346487,25392,3.16
3.350466,25120,3.12
3.354448,24880,3.09
3.358462,24608,3.06
3.362443,24336,3.03
3.366457,24112,3.0
3.370436,23872,2.97
3.37445,23648,2.94
3.378425,23408,2.91
3.382437,23184,2.89
3.386415,22976,2.86
3.39043,22768,2.83
3.394411,22544,2.81
3.398427,22336,2.78
3.402399,22112,2.75
3.406412,21872,2.72
3.41039,21648,2.69
3.414412,21440,2.67
3.41839,21232,2.64
3.422408,21024,2.61
3.42638,20784,2.59
3.430397,20576,2.56
3.434378,20368,2.53
3.438398,20144,2.51
3.4425,19920,2.48
3.446514,19680,2.45
3.450487,19440,2.42
3.454498,19168,2.39
3.458475,18960,2.35
3.462489,18720,2.33
3.46647,18480,2.3
3.470481,18272,2.27
3.474452,18000,2.23
3.478499,17776,2.21
3.482519,17552,2.18
3.486497,17328,2.15
3.490509,17104,2.12
3.494488,16864,2.1
3.498484,16656,2.07
3.502531,16432,2.04
3.506554,16208,2.01
3.510594,15984,1.99
3.514566,15776,1.96
3.518577,15568,1.93
3.522554,15376,1.91
3.526568,15168,1.89
3.530542,14992,1.86
3.534568,14784,1.84
3.53855,14608,1.81
3.542563,14400,1.79
3.546541,14208,1.76
3.550552,14016,1.74
3.55453,13840,1.72
3.558511,13648,1.69
3.56252,13456,1.67
3.566629,13280,1.65
3.570642,13120,1.63
3.57462,12976,1.61
3.578627,12848,1.6
3.582601,12704,1.58
3.586579,12560,1.56
3.590592,12416,1.55
3.594574,12288,1.53
3.598586,12160,1.51
3.602562,12032,1.5
3.606573,11904,1.48
3.610568,11760,1.46
3.614582,11600,1.44
3.618561,11456,1.42
3.622574,11280,1.4
3.626554,11120,1.38
3.630568,10960,1.36
3.634543,10816,1.34
3.638556,10672,1.32
3.642537,10512,1.3
3.64655,10352,1.28
3.650523,10176,1.26
3.654503,10032,1.24
3.658512,9872,1.23
3.662489,9728,1.21
3.666498,9600,1.19
3.670477,9456,1.17
3.674485,9312,1.16
3.67846,9168,1.14
3.682473,9024,1.12
3.686452,8880,1.1
3.690586,8752,1.08
3.694562,8592,1.07
3.698576,8464,1.05
3.702549,8320,1.03
3.706561,8192,1.01
3.71054,8032,1.0
3.714552,7888,0.98
3.718531,7744,0.96
3.722542,7616,0.94
3.726516,7472,0.93
3.730528,7360,0.91
3.734505,7200,0.89
3.738511,7088,0.88
3.742488,6960,0.86
3.746498,6832,0.85
3.750472,6704,0.83
3.754479,6560,0.81
3.758458,6416,0.79
3.762464,6304,0.78
3.766442,6160,0.76
3.770452,6032,0.74
3.774428,5888,0.73
3.778435,5776,0.71
3.782413,5648,0.7
3.786421,5520,0.68
3.7904,5408,0.67
3.794413,5296,0.65
3.798386,5184,0.64
3.802405,5072,0.63
3.806392,4928,0.61
3.81041,4816,0.59
3.814513,4688,0.58
3.81849,4560,0.56
3.822505,4432,0.55
3.826485,4320,0.53
3.830496,4176,0.52
3.834475,4048,0.5
3.838487,3936,0.48
3.84246,3808,0.47
3.846472,3680,0.45
3.850451,3568,0.44
3.854462,3440,0.42
3.858439,3328,0.41
3.862451,3200,0.39
3.86642,3088,0.38
3.870431,2976,0.36
3.87441,2848,0.35
3.878422,2720,0.33
3.882395,2624,0.32
3.886376,2496,0.31
3.8904,2400,0.29
3.894381,2288,0.28
3.898401,2208,0.27
3.902382,2128,0.26
3.906403,2048,0.25
3.910377,1968,0.24
3.914389,1920,0.24
3.918375,1872,0.23
3.922382,1840,0.23
3.926368,1792,0.22
3.930382,1760,0.22
3.934359,1728,0.22
3.938494,1728,0.21
3.942475,1712,0.21
3.946487,1696,0.21
3.950465,1696,0.21
3.954444,1680,0.21
3.958457,1680,0.21
3.962436,1680,0.21
3.966449,1680,0.21
3.970426,1680,0.21
3.974439,1680,0.21
3.978419,1680,0.21
3.98243,1680,0.21
3.986406,1680,0.21
3.990417,1680,0.21
3.994396,1680,0.21
3.998408,1680,0.21
4.002385,1680,0.21
4.006403,1680,0.21
4.010381,1664,0.21
4.014398,1680,0.21
4.018377,1680,0.21
4.022361,1680,0.21
4.02637,1680,0.21
4.030346,1680,0.21
4.034374,1680,0.21
4.038358,1696,0.21
4.042366,1680,0.21
4.046344,1680,0.21
4.050356,1680,0.21
4.054334,1680,0.21
4.058346,1680,0.21
4.062447,1680,0.21
4.066459,1680,0.21
4.070433,1680,0.21
4.074445,1680,0.21
4.078421,1680,0.21
4.082427,1680,0.21
4.086405,1680,0.21
4.090418,1680,0.21
4.094393,1680,0.21
4.09841,1680,0.21
4.102388,1680,0.21
4.106406,1680,0.21
4.110386,1680,0.21
4.114406,1680,0.21
4.118379,1680,0.21
4.122397,1680,0.21
4.12638,1680,0.21
4.130394,1680,0.21
4.134376,1680,0.21
4.138363,1680,0.21
4.142377,1680,0.21
4.14636,1680,0.21
4.150373,1680,0.21
4.154352,1680,0.21
4.158365,1680,0.21
4.162341,1680,0.21
4.166353,1664,0.21
4.170332,1696,0.21
4.174344,1664,0.21
4.178315,1680,0.21
4.182293,1680,0.21
4.186421,1664,0.21
4.1904,1680,0.21
4.194414,1680,0.21
4.198391,1680,0.21
4.202404,1680,0.21
4.206378,1680,0.21
4.210396,1696,0.21
4.214374,1680,0.21
4.21838,1680,0.21
4.222363,1680,0.21
4.226336,1680,0.21
4.230352,1664,0.21
4.234329,1680,0.21
4.238341,1680,0.21
4.242312,1680,0.21
4.246324,1680,0.21
4.250301,1680,0.21
4.254277,1680,0.21
4.258288,1680,0.21
4.262261,1696,0.21
4.266275,1664,0.21
4.270255,1680,0.21
4.274267,1680,0.21
4.278242,1680,0.21
4.282249,1680,0.21
4.286229,1680,0.21
4.290235,1680,0.21
4.294212,1680,0.21
4.298226,1680,0.21
4.302201,1680,0.21
4.30621,1680,0.21
4.310308,1680,0.21
4.314321,1680,0.21
4.318298,1680,0.21
4.322311,1680,0.21
4.326289,1680,0.21
4.3303,1680,0.21
4.33428,1680,0.21
4.338291,1680,0.21
4.342267,1680,0.21
4.346244,1680,0.21
4.350256,1680,0.21
4.354233,1680,0.21
4.358243,1680,0.21
4.362219,1680,0.21
4.36623,1680,0.21
4.370208,1664,0.21
4.37422,1680,0.21
4.378193,1680,0.21
4.382206,1680,0.21
4.386183,1680,0.21
4.390163,1680,0.21
4.394175,1680,0.21
4.398155,1680,0.21
4.402169,1680,0.21
4.406148,1680,0.21
4.410161,1680,0.21
4.414134,1680,0.21
4.418142,1680,0.21
4.422119,1680,0.21
4.42613,1680,0.21
4.430108,1680,0.21
4.43424,1680,0.21
4.438213,1680,0.21
4.442224,1680,0.21
4.446201,1680,0.21
4.450207,1680,0.21
4.454187,1680,0.21
4.458166,1696,0.21
4.462181,1712,0.22
4.466155,1744,0.22
4.470166,1792,0.23
4.474143,1856,0.24
4.478155,1936,0.25
4.482137,2032,0.26
4.48615,2144,0.28
4.490126,2256,0.29
4.494139,2368,0.3
4.498119,2480,0.32
4.502101,2640,0.34
4.506118,2768,0.36
4.510098,2912,0.37
4.514166,3056,0.39
4.518146,3184,0.41
4.522133,3328,0.42
4.526149,3456,0.44
4.530138,3584,0.46
4.534152,3712,0.47
4.538132,3840,0.49
4.542145,3952,0.51
4.546128,4096,0.52
4.550108,4224,0.54
4.554124,4352,0.55
4.55823,4496,0.57
4.562244,4624,0.58
4.56622,4736,0.6
4.570232,4864,0.62
4.574204,5008,0.63
4.578216,5120,0.65
4.582193,5248,0.66
4.586206,5360,0.68
4.590183,5472,0.69
4.594195,5600,0.71
4.598168,5712,0.72
4.602181,5808,0.73
4.606161,5920,0.75
4.610173,6016,0.76
4.614152,6144,0.78
4.618131,6256,0.79
4.622148,6368,0.8
4.626131,6480,0.81
4.630147,6576,0.83
4.634123,6672,0.84
4.638104,6752,0.85
4.642117,6864,0.86
4.646096,6944,0.87
4.650111,7056,0.89
4.654091,7136,0.9
