Time,Raw Value,Voltage
1108.382331287,26432,3.304
1108.385489038,26448,3.302
1108.388567049,26416,3.302
1108.391782004,26416,3.302
1108.394889515,26416,3.302
1108.397983674,26416,3.302
1108.401082036,26400,3.304
1108.404226473,26448,3.306
1108.407328595,26432,3.306
1108.410410254,26448,3.302
1108.413495931,26448,3.304
1108.416591923,26448,3.304
1108.419679101,26448,3.306
1108.422752945,26464,3.304
1108.425843678,26432,3.304
1108.429043189,26432,3.304
1108.432125866,26432,3.304
1108.435217025,26432,3.304
1108.443379023,26448,3.302
1108.449444397,26432,3.304
1108.453042722,26448,3.304
1108.456261621,26416,3.304
1108.459389669,26448,3.304
1108.462506828,26432,3.304
1108.46561369,26432,3.302
1108.468710516,26416,3.304
1108.471921841,26416,3.3
1108.475004352,26432,3.304
1108.478104807,26416,3.304
1108.481207133,26416,3.304
1108.48432431,26432,3.302
1108.487421636,26432,3.304
1108.490535443,26432,3.304
1108.493633009,26432,3.304
1108.496745501,26416,3.306
1108.499838105,26432,3.302
1108.502948449,26432,3.304
1108.506072682,26432,3.304
1108.50931147,26448,3.306
1108.512426666,26432,3.306
1108.515540714,26432,3.304
1108.518676262,26448,3.306
1108.521788754,26448,3.306
1108.525075023,26432,3.306
1108.528180219,26448,3.306
1108.531299082,26432,3.306
1108.534433648,26432,3.306
1108.543403237,26432,3.304
1108.549426352,26432,3.304
1108.553106287,26432,3.304
1108.556341316,26464,3.304
1108.559429697,26448,3.304
1108.562516282,26432,3.302
1108.565614608,26432,3.302
1108.568709026,26432,3.304
1108.571810333,26400,3.302
1108.57491864,26416,3.302
1108.578032947,26416,3.304
1108.581130587,26416,3.304
1108.584237117,26448,3.304
1108.587336128,26416,3.304
1108.590540305,26432,3.302
1108.593644667,26416,3.304
1108.59674153,26432,3.304
1108.5998243,26400,3.302
1108.602920403,26448,3.304
1108.606063285,26432,3.304
1108.609158888,26432,3.306
1108.61226151,26432,3.306
1108.615347428,26432,3.304
1108.618433069,26432,3.304
1108.62151819,26448,3.304
1108.624619794,26448,3.306
1108.627820434,26432,3.306
1108.630922223,26432,3.306
1108.634020382,26432,3.304
1108.637122744,26432,3.304
1108.64434843,26448,3.306
1108.650426267,26432,3.302
1108.654375516,26432,3.304
1108.657505601,26432,3.302
1108.660639334,26416,3.302
1108.663767141,26400,3.302
1108.666875226,26416,3.304
1108.669984051,26432,3.302
1108.673214728,26416,3.302
1108.676335072,26400,3.302
1108.679456602,26416,3.304
1108.682553594,26448,3.304
1108.685685364,26448,3.302
1108.68878143,26432,3.304
1108.691874774,26432,3.304
1108.694978581,26432,3.304
1108.698104703,26416,3.302
1108.701196936,26416,3.304
1108.704341632,26432,3.304
1108.707462069,26432,3.306
1108.710686505,26448,3.306
1108.713788423,26448,3.306
1108.716917971,26448,3.306
1108.720039815,26448,3.306
1108.723132567,26448,3.306
1108.726240966,26448,3.304
1108.729325366,26416,3.306
1108.732427692,26448,3.306
1108.735533258,26448,3.304
1108.744443699,26432,3.304
1108.750499147,26448,3.306
1108.754528211,26432,3.306
1108.757639981,26416,3.304
1108.76075801,26416,3.304
1108.763852466,26416,3.304
1108.766985513,26400,3.302
1108.770075154,26432,3.302
1108.773178017,26400,3.3
1108.776277028,26400,3.304
1108.779390501,26432,3.304
1108.782502771,26448,3.304
1108.785608467,26432,3.302
1108.788716497,26432,3.302
1108.7919381,26432,3.302
1108.795025092,26432,3.304
1108.798124548,26400,3.302
1108.801223318,26400,3.304
1108.804320014,26448,3.304
1108.807414377,26448,3.306
1108.810510665,26432,3.304
1108.813603176,26432,3.304
1108.816711446,26432,3.304
1108.819800513,26432,3.306
1108.822900079,26448,3.306
1108.826011368,26448,3.306
1108.829248786,26432,3.306
1108.832369667,26448,3.304
1108.835483363,26432,3.304
1108.838564596,26448,3.304
1108.841669496,26448,3.304
1108.844769229,26448,3.304
1108.84786311,26448,3.306
1108.854405761,26448,3.306
1108.860454894,26400,3.304
1108.864135941,26416,3.302
1108.867228137,26432,3.302
1108.870339092,26416,3.302
1108.873555177,26400,3.302
1108.876647632,26416,3.302
1108.879734328,26432,3.302
1108.882838191,26432,3.304
1108.885919554,26448,3.302
1108.889021157,26432,3.302
1108.892136464,26416,3.304
1108.89522666,26448,3.304
1108.898330023,26432,3.3
1108.901425719,26400,3.306
1108.904533304,26448,3.306
1108.907747518,26432,3.306
1108.910850529,26416,3.306
1108.913956744,26448,3.304
1108.917063236,26432,3.304
1108.920187599,26448,3.304
1108.923280758,26432,3.304
1108.926356324,26432,3.306
1108.929459446,26432,3.304
1108.932545698,26432,3.306
1108.935643875,26432,3.304
1108.938743386,26448,3.306
1108.945629036,26448,3.304
1108.951635818,26448,3.306
1108.955444586,26432,3.306
1108.95854793,26416,3.304
1108.961639885,26432,3.304
1108.964736433,26416,3.304
1108.967833389,26432,3.304
1108.97095664,26432,3.302
1108.97408554,26416,3.302
1108.977214032,26432,3.302
1108.98034145,26432,3.304
1108.983489554,26432,3.304
1108.986630379,26400,3.304
1108.989894834,26416,3.304
1108.993037771,26416,3.304
1108.996176449,26448,3.304
